;cell_id;cell_type;numb_events;wp_avg;wp_amplitude_pre;wp_amplitude_post;vm_avg;vm_amplitude_pre;vm_amplitude_post;ap_avg;ap_psth;ap_fr_pre;ap_fr_post;delta_wp;delta_vm;delta_ap
119;TK509_2;PV;19;"[188.77882105 189.11024211 189.27595263 189.12530526 189.42658947
 189.59229474 189.90866316 189.95386316 191.15901579 194.89503158
 200.39355789 203.64749474 198.43516316 190.52632632 191.52056842
 194.38283684 195.51265263 195.00047368 194.06647368 192.34912105
 191.41511579 193.32832105 193.6748     193.23792632 192.80106316
 192.4395     192.48468947 191.33978421 189.99905263 190.58656842
 193.17767368 193.38856316 193.81037368 192.9517     191.59589474
 191.08368947 192.95168947 193.34337895 193.08727895 193.10233158]";190.1534592105263;195.94283859649124;"[-0.0565066  -0.05648981 -0.05648168 ... -0.05465635 -0.05463833
 -0.05460302]";-53.00154305747924;-51.01066919605007;[0. 0. 0. ... 0. 0. 0.];"[ 42.10526316  36.84210526  73.68421053  52.63157895  84.21052632
  73.68421053  73.68421053  78.94736842  94.73684211 100.
  89.47368421 115.78947368 115.78947368  94.73684211 100.
 105.26315789 121.05263158  73.68421053  78.94736842 136.84210526
 110.52631579 105.26315789 136.84210526 194.73684211 121.05263158
  89.47368421  42.10526316  52.63157895  89.47368421  94.73684211
  47.36842105  52.63157895  52.63157895  89.47368421  52.63157895
  84.21052632  57.89473684  31.57894737  63.15789474  42.10526316]";84.29482113692639;103.20949948658539;5.789379385964935;1.990873861429172;18.914678349659
120;TK511_1;PV;21;"[186.75015714 186.36851429 186.47754762 186.3003619  185.95962381
 186.38214286 187.49978571 186.99549048 188.0722381  194.53274762
 203.59655238 207.6309619  199.79385238 190.48470952 190.94811905
 194.05570952 196.07291429 195.5277381  192.57007143 189.8577381
 189.61239048 190.19849048 190.253      188.56291905 188.03134286
 188.67194762 189.38069524 189.13534762 188.15401905 186.682
 188.18128095 190.73004286 193.7286     191.90219524 189.43520952
 191.60235238 192.92444286 194.13749524 195.4050619  190.32115238]";187.23741428571427;196.74229206349207;"[-0.05344082 -0.05346329 -0.05348137 ... -0.0520958  -0.0521042
 -0.05212793]";-52.44770670648203;-50.17632900645655;[0. 0. 0. ... 0. 0. 0.];"[ 52.38095238  19.04761905  23.80952381  14.28571429  23.80952381
  19.04761905  47.61904762  57.14285714  80.95238095  52.38095238
 228.57142857  76.19047619  57.14285714  61.9047619  100.
 104.76190476  52.38095238  80.95238095  42.85714286  42.85714286
  42.85714286  42.85714286  23.80952381  23.80952381  28.57142857
  38.0952381   38.0952381   66.66666667  57.14285714  52.38095238
  28.57142857  95.23809524  52.38095238  47.61904762  42.85714286
  42.85714286  52.38095238  76.19047619  42.85714286  42.85714286]";51.48005148005148;84.80430691536242;9.504877777777807;2.2713777000254822;33.32425543531094
121;TK511_2;PV;29;"[189.40842414 189.96114138 190.09932069 189.7143931  190.30657241
 190.54344828 191.59953103 192.03380345 193.55375862 195.30072069
 199.30788276 201.4002931  189.89205172 190.93824828 197.46221379
 196.30744138 194.69866552 195.47837931 196.76146207 195.11318621
 195.29085862 194.30386207 194.72826897 194.58023103 194.53087586
 193.66234138 193.22805172 193.1787069  194.04725862 193.50441034
 193.58336897 193.8696     191.82653103 191.50083793 192.34964138
 192.22132069 192.42859655 191.12577931 190.05983103 190.79021034]";191.93263534482753;195.80518199233717;"[-0.05683952 -0.05687605 -0.05690703 ... -0.05519229 -0.0551535
 -0.05508807]";-53.677859919793136;-50.451533487582395;[0. 0. 0. ... 0. 0. 0.];"[ 27.5862069   17.24137931  10.34482759  13.79310345  20.68965517
  17.24137931  17.24137931   6.89655172  24.13793103  44.82758621
 175.86206897  20.68965517   6.89655172  72.4137931  106.89655172
  31.03448276  34.48275862  86.20689655  55.17241379  48.27586207
  31.03448276  41.37931034  34.48275862  41.37931034  34.48275862
  37.93103448  31.03448276  24.13793103  34.48275862  44.82758621
  44.82758621  24.13793103  20.68965517  20.68965517  13.79310345
  20.68965517  10.34482759  13.79310345   3.44827586  13.79310345]";22.091056573815194;63.82501595625399;3.872546647509637;3.2263264322107403;41.7339593824388
122;TK512_1;PV;33;"[196.88946364 197.21906364 197.0022303  196.29100606 197.64406061
 198.85834848 198.39866061 197.35783333 197.28844242 201.56447576
 210.84512727 217.08137273 210.91450606 203.68949091 202.75276061
 201.14816061 200.8706     203.56805455 205.25072121 204.85174545
 203.11704242 201.52979697 199.47417576 199.3440697  199.7170303
 199.46549394 198.25121212 197.67008788 198.88437576 198.67620606
 198.46804242 199.57825455 201.90275455 201.84204848 201.11346061
 199.95988788 199.94254545 200.56703333 199.66498788 199.53488788]";197.97582121212125;206.2356437710438;"[-0.05351193 -0.05348801 -0.05350017 ... -0.0509535  -0.05095759
 -0.0509243 ]";-52.06180173971491;-47.810136415256444;[0. 0. 0. ... 0. 0. 0.];"[  6.06060606  18.18181818   6.06060606  12.12121212  15.15151515
  12.12121212  21.21212121  18.18181818  12.12121212  12.12121212
 172.72727273 133.33333333 169.6969697   93.93939394  60.60606061
  54.54545455  51.51515152  63.63636364  51.51515152  60.60606061
  60.60606061  21.21212121  33.33333333  24.24242424  12.12121212
  12.12121212  21.21212121   6.06060606  12.12121212  12.12121212
  18.18181818  18.18181818  30.3030303   24.24242424  33.33333333
  45.45454545  36.36363636  15.15151515  21.21212121  30.3030303 ]";15.1666818333485;91.2577500871648;8.259822558922565;4.251665324458465;76.09106825381629
123;TK512_2;PV;5;"[197.73248 198.24204 199.1083  199.41402 198.293   199.00638 199.21018
 200.99362 203.03184 207.41402 210.67516 212.61146 202.5223  206.70064
 210.6242  203.94904 203.84716 208.17834 208.586   204.66242 206.90448
 206.8535  204.50956 204.5605  204.96814 204.71338 204.      203.69426
 203.84714 203.5414  204.71338 203.28662 202.2675  202.4204  200.53502
 202.5223  200.9427  199.5669  201.96178 201.55416]";200.560505;207.52158888888889;"[-0.05497639 -0.05500007 -0.05499744 ... -0.05462057 -0.05464096
 -0.05461794]";-50.82537541449012;-50.30273708900209;[0. 0. 0. ... 0. 0. 0.];"[20.  0.  0.  0.  0.  0.  0. 20. 20.  0. 20. 60.  0. 20.  0. 20.  0. 40.
  0.  0.  0.  0.  0.  0. 20.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0. 20.]";8.008008008008009;16.008004002001;6.961083888888879;0.5226383254880247;7.999995993992993
124;TK516_1;SST;16;"[185.99284375 187.03040625 186.33274375 185.99284375 187.835425
 187.06619375 187.8712125  188.7835375  191.7889125  196.79785625
 204.3649375  207.58498125 199.53489375 196.279075   198.35419375
 200.07155    197.90696875 196.02861875 195.31305625 194.16815625
 193.9177     196.350625   196.2432875  196.5653125  195.88550625
 194.93738125 195.33095    194.22183125 194.38281875 194.5796
 193.470475   193.9892625  194.22183125 193.881925   195.688725
 196.350625   196.0823     193.95348125 192.57601875 193.2737    ]";188.8774640625;199.49314166666667;"[-0.05819166 -0.05817995 -0.05814768 ... -0.0551312  -0.05513511
 -0.0550938 ]";-57.80685643942449;-54.10987956659842;[0. 0. 0. ... 0. 0. 0.];"[ 0.    0.    6.25  0.    0.    0.    0.    0.    0.    6.25  0.   25.
 50.   37.5  37.5  12.5  12.5   6.25 18.75 12.5  18.75 25.   31.25 25.
 31.25 18.75 12.5  25.   18.75 31.25 37.5  31.25 25.   31.25 18.75 18.75
  6.25  6.25  6.25 12.5 ]";1.2512512512512513;21.26063031515758;10.615677604166677;3.6969768728260703;20.00937906390633
125;TK516_2;SST;19;"[188.80896842 188.67337895 188.61312105 188.64325789 189.69776316
 190.60162632 189.83334211 189.63750526 190.13463684 195.66330526
 202.98465263 207.69983684 200.60446316 194.38281579 195.67836842
 198.43517895 197.93803684 196.16042105 194.47320526 196.07005263
 196.97392105 196.68768947 193.04208421 193.38857368 194.11166316
 193.01195263 194.21711579 194.45815263 193.17766316 188.37209474
 187.73937895 188.38715263 188.53781579 188.61313684 189.24583684
 189.15545263 188.65832105 188.94454737 189.78815263 190.31541579]";190.05177763157894;198.70633099415207;"[-0.04911054 -0.04909133 -0.04910154 ... -0.05071641 -0.05071693
 -0.05071468]";-51.51946059320296;-49.42905048883554;[0. 0. 0. ... 0. 0. 0.];"[ 5.26315789  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  5.26315789  5.26315789 26.31578947 10.52631579 10.52631579 15.78947368
 10.52631579  0.         10.52631579  0.          5.26315789  0.
  0.          0.          5.26315789  5.26315789  5.26315789  5.26315789
 15.78947368 15.78947368 10.52631579  5.26315789  5.26315789  0.
  0.          0.         10.52631579  5.26315789]";0.0;8.425265264211053;8.654553362573125;2.0904101043674146;8.425265264211053
126;TK523_1;VIP;10;"[190.66188 191.09123 190.77639 190.57603 191.37745 192.00715 194.01073
 194.44008 196.7585  201.9678  208.89443 210.8694  200.65116 192.09301
 193.29517 196.67263 198.73346 197.24508 195.89982 193.18067 194.81218
 195.92846 196.72989 196.70123 191.63506 189.08766 188.57245 189.48837
 188.7728  188.45797 190.1467  191.94991 190.63327 189.86047 188.57244
 189.66011 190.46154 191.29159 192.35064 192.26476]";194.30411500000002;199.37268444444445;"[-0.03794954 -0.03799695 -0.03800983 ... -0.03207253 -0.03210264
 -0.03209034]";-34.487547156996584;-39.046204053796636;[0. 0. 0. ... 0. 0. 0.];"[ 0. 20. 10.  0. 30. 10. 40. 40. 40. 40. 40.  0. 10. 40. 40. 40. 20. 50.
 30. 40. 40. 30. 60. 20. 50. 30. 40. 50. 10. 60. 30. 40. 40. 30. 30. 30.
 50. 40. 40. 40.]";34.034034034034036;31.01550775387694;5.068569444444421;-4.558656896800052;-3.018526280157097
127;TK523_2;VIP;11;"[187.4874     188.24199091 189.95934545 191.91087273 193.4461
 193.13384545 191.96290909 191.98895455 192.8216     194.98131818
 200.78387273 204.32265455 200.47160909 196.88078182 197.14100909
 198.20784545 199.22263636 199.53487273 198.15579091 194.64302727
 193.42008182 193.70628182 193.78435455 193.88842727 194.17466364
 195.86599091 197.42721818 197.94763636 197.84353636 194.90324545
 193.52416364 194.30477273 194.90324545 195.42363636 194.9813
 193.57619091 192.74352727 193.13385455 194.90322727 196.43846364]";192.4768272727273;199.41345252525252;"[-0.04250138 -0.04249029 -0.04250911 ... -0.03831788 -0.0383176
 -0.03830817]";-40.72385587447874;-42.4234227442359;[0.         0.         0.         ... 0.         0.09090909 0.        ];"[36.36363636 45.45454545 18.18181818 27.27272727 54.54545455 45.45454545
 54.54545455 27.27272727 72.72727273 45.45454545 45.45454545 18.18181818
 45.45454545 45.45454545 63.63636364 54.54545455 27.27272727 72.72727273
 27.27272727 27.27272727 54.54545455 36.36363636 63.63636364 18.18181818
 45.45454545 36.36363636 54.54545455 36.36363636 36.36363636 54.54545455
 54.54545455 72.72727273 63.63636364 72.72727273 63.63636364 27.27272727
 45.45454545 72.72727273 63.63636364 45.45454545]";49.14004914004915;42.74864705079812;6.936625252525232;-1.699566869757163;-6.391402089251031
128;TK532_1;EXC;13;"[192.23753077 192.07716154 192.11726154 192.07716154 191.99699231
 192.17739231 192.61838462 193.03933846 194.06164615 197.10849231
 202.62088462 204.76572308 198.39138462 195.92583077 199.41368462
 201.67876923 199.85467692 199.09296154 199.39363077 199.01276923
 196.38687692 195.58507692 196.00603077 196.06614615 196.0461
 195.36456154 195.36456923 195.32447692 195.0639     194.32222308
 193.54046923 192.89903077 192.55826154 192.47808462 193.64069231
 193.52043077 193.17964615 192.17739231 191.99698462 191.59610769]";192.97419038461538;200.12639401709401;"[-0.06405082 -0.06407131 -0.06406398 ... -0.0643296  -0.06433264
 -0.06435515]";-65.04584481807282;-64.78942272120224;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          7.69230769  0.          0.
  7.69230769  7.69230769  0.          0.          0.          0.
  0.          0.          0.          0.          0.         15.38461538
  0.          0.          0.          7.69230769]";0.0;0.0;7.152203632478631;0.2564220968705797;0.0
129;TK538_1;EXC;6;"[197.70375    191.20573333 188.33895    189.24676667 191.92243333
 194.74143333 192.2091     188.81675    191.68351667 196.12706667
 201.76503333 208.02416667 198.51601667 186.76221667 189.24676667
 195.79258333 197.65596667 200.09273333 198.37268333 192.78245
 190.48903333 191.49243333 196.17481667 196.84373333 196.74816667
 197.8949     193.45138333 193.92916667 196.50926667 196.50928333
 192.018      190.20236667 192.68691667 190.58461667 192.92581667
 198.27713333 198.70713333 197.03485    194.59806667 189.82011667]";191.8627;197.3586851851852;"[-0.05759094 -0.05760026 -0.05761944 ... -0.06117552 -0.06118594
 -0.06117552]";-59.287022249469;-57.6446374439437;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         33.33333333  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         16.66666667  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]";0.0;3.3350008337502084;5.495985185185219;1.642384805525296;3.3350008337502084
130;TK539_1;EXC;21;"[188.71284762 187.56792857 186.72289048 186.08228571 187.33623333
 188.52202381 188.95817619 188.7128381  188.6992     193.25155714
 202.84692857 207.24933333 199.54851905 189.78959048 189.09446667
 193.16978095 196.45455714 195.73217143 193.27880952 193.79675238
 195.78669048 195.89571905 195.8139619  196.65900476 195.1188381
 192.51554286 192.29746667 191.62961429 192.57006667 192.4474
 192.61095238 192.58368571 194.50550476 196.5636     194.28742381
 192.40650476 190.08944286 189.89862857 191.3979     192.18842381]";188.72305952380952;196.35157301587302;"[-0.05363389 -0.05360618 -0.05360492 ... -0.05147595 -0.0514689
 -0.05147485]";-53.282844371915054;-50.47745405170275;[0. 0. 0. ... 0. 0. 0.];"[0.         0.         0.         4.76190476 0.         0.
 4.76190476 4.76190476 4.76190476 4.76190476 0.         0.
 0.         0.         0.         0.         0.         4.76190476
 0.         0.         4.76190476 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]";3.8133371466704795;0.47642869053574405;7.62851349206349;2.805390320212304;-3.3369084561347355
131;TK539_2;EXC;11;"[188.76239091 188.63229091 188.81445455 189.49097273 189.7772
 192.37924545 195.83998182 194.72109091 192.1971     195.03333636
 202.4752     207.21092727 198.1558     193.26393636 196.90681818
 198.54610909 196.20425455 195.50171818 195.91803636 197.141
 196.75069091 195.16345455 193.62823636 192.7175     192.84760909
 194.20068182 195.42365455 194.66904545 191.93690909 190.84404545
 192.35322727 193.62823636 193.42007273 192.35322727 193.26393636
 194.53893636 193.4721     192.97772727 192.53536364 191.0522    ]";193.78435454545456;198.24253333333334;"[-0.06155426 -0.06152735 -0.06152646 ... -0.06066305 -0.06066574
 -0.06068786]";-61.87390605534292;-58.935949984041365;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";0.0;0.0;4.458178787878779;2.9379560713015564;0.0
132;TK545_1;EXC;4;"[201.109125 199.177125 198.46155  196.8873   193.38105  198.6762
 203.327375 204.7585   201.753125 210.554575 221.71735  223.649375
 207.6923   199.749575 197.31665  200.322    199.3918   205.760275
 213.488375 217.13775  217.137725 218.8551   210.053675 205.47405
 206.1181   199.749575 200.822875 209.695875 213.703025 214.4186
 213.130575 213.55995  215.277275 212.987475 210.697675 207.47765
 207.763825 213.20215  205.474075 214.132375]";202.12879999999996;207.67641111111112;"[-0.05141879 -0.0514081  -0.05144263 ... -0.05352102 -0.05344867
 -0.05346758]";-54.048960726582685;-56.286450084424615;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";0.0;0.0;5.547611111111166;-2.2374893578419304;0.0
133;TK545_2;EXC;2;"[191.23435 195.0984  203.39895 211.6995  206.26115 199.8211  195.52775
 191.6637  200.39355 211.41325 219.28445 220.1431  198.6762  187.2272
 195.3846  206.9767  213.8462  218.8551  207.40605 193.81035 198.5331
 204.68695 209.839   214.2755  209.9821  202.8265  191.09125 189.8032
 194.81215 199.9642  205.83185 210.41145 208.55095 197.6744  190.23255
 196.52955 202.25405 207.69235 209.4097  207.83545]";196.85152499999998;207.5332888888889;"[-0.06186832 -0.06177295 -0.06172691 ... -0.06570449 -0.06574066
 -0.06570284]";-56.089676087862344;-60.49363232695806;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 50.  0.  0.  0.  0.  0.
  0.  0.  0.  0.]";0.0;0.0;10.681763888888923;-4.403956239095713;0.0
